0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1.0000000000000009,0.0012202011811253874,0.00047243607024387426,0.0014077148023225977,0.011572364479767332,0.00041098321614191417,0.0007952207414572842,0.0057636049219128935,0.0004611964195058497,0.0010326529370491217,0.0008933485709601813,0.00038937036295958095,0.003305289464160905,0.009810571561541142,0.004961457328088145,0.0011266665717928827,0.0,0.0011007812279145669,0.0,0.002465152575640472,0.004495100975822972,0.0032728526764813663,0.000532492322402941,0.000561179195126712,0.004622473392201104,0.003783966261887088,0.003288253179172001,0.0016710911890804464,0.0012427602267793814,0.0003988845984004919,0.0013159973288599512,0.0013355693641709924,0.0006490084806637575,0.0016555751675372485,0.002665979568258355,0.00032809107786358735,0.000778045718929853,0.0008313132618861737,0.004676774213695416,0.00040285312529698183,0.0010015485799302162,0.0004235410701122228,0.0,0.0028791959265579608,0.0005230964111916133,0.0010629102423132294,0.00019562630075716124,0.0012147895246001014,0.00996308487425499,0.004284889769660101,0.0004120258210295283,0.0,0.004291999541925349,0.000839773540464128,0.011975478160783877,0.0,0.0015703183707569185,0.0006665824864897068,0.0,0.000910648127574119,0.0005158920769311581,0.012156566754828659,0.006101415689700875,0.0005197487890377184,0.006618107338043121,0.0029518668604353667,0.0025423315169757913,0.0019545543623086165,0.0002855722604327056,0.0,0.001049149272246652,0.0013858379266101222,0.002108601825480396,0.012205834977585667,0.0317556422092819,0.007001041998669481,0.0003647077292555007,0.004705241253348822,0.00036891706270393966,0.0008173424181387596,0.0016582930822822174,0.0004300173530233913,0.0005087055098234216,0.0025454012547513638,0.009751994910229635,0.0006072576228509586,0.0003829693051380924,0.0012195874954532317,0.00258167445899623,0.0037533202073032033,0.0015001521356418882,0.0016595276781618906,0.0013575496431561553,0.007089350976141553,0.0020350692772363468,0.0005652468448864061,0.0038218454047731967,0.012003999106558017,0.002211662687707133,0.002195169513502524
0.0012202011811253874,0.9999999999999996,0.005357404060531642,0.0028998602464548424,0.015658894961327444,0.003450766009018874,0.020848050342531746,0.034953037513783675,0.03110345084114341,0.011090451718549338,0.03047913952402147,0.006205432723566879,0.019674278097502104,0.0012199039248901287,0.005847637163576698,0.0023209073294968604,0.01445407833798568,0.014271590366624428,0.03686675764983128,0.0008792186277243314,0.011870551419327269,0.018358521342679172,0.04877139820926768,0.045590054730141716,0.018252141815826694,0.019184852677659424,0.02492302729751413,0.00968562874474668,0.002560057599427632,0.01569935359738843,0.012076697330069788,0.0073847059033445754,0.03267265856785121,0.025764784771659256,0.06603683285898386,0.0006758601048617136,0.02061860283481445,0.019775304283351256,0.006455903643163624,0.01611482350630382,0.00686589377453513,0.03842958197405191,0.025941669936319085,0.02971698720685987,0.0010775666245570492,0.005877103617158874,0.0052983041945970375,0.026046813102818072,0.025015121547009543,0.021704190041145745,0.022477018870501585,0.014289776741869115,0.018595924288515475,0.006756190027916144,0.028284899833126344,0.0,0.008092326782685287,0.0013731446528552945,0.00774981384855925,0.01654227733619768,0.0010627258610092071,0.011259801220853318,0.041069617190630965,0.020138179485120623,0.051602479957596085,0.01080715568091548,0.030935880458974354,0.009274234704579328,0.0005882723149268107,0.004427278846067655,0.0227875580701017,0.020888161923386835,0.03919629177020387,0.010126985456474592,0.0014411568842378336,0.011287443711932178,0.017128247669614027,0.030645918558176635,0.0034324959305955423,0.02410061238294941,0.010274007428311683,0.0008858258968797183,0.04984171291788024,0.008375095302650197,0.029155186329754928,0.03541758387992298,0.005808155644310461,0.02581753964489558,0.010683321888010258,0.0022821797059953443,0.0030902790356432774,0.017866683672378453,0.027846450092101516,0.014500199734016877,0.022215493259138987,0.015980799159042023,0.02113819992735842,0.07023668811833265,0.0031414889597808256,0.004521998913368533
0.00047243607024387426,0.005357404060531642,1.0,0.008330181030541771,0.025257547684958814,0.005823533190565909,0.011380049335028206,0.0988543781090867,0.015440244488024675,0.011864111523775683,0.01019240130183432,0.00924743315426466,0.004283554450689929,0.1444818569901297,0.0322027352679966,0.012653900996200711,0.02319865116430447,0.01925795704157051,0.055415467966310555,0.00455092948661556,0.04768950554336732,0.013030283026076837,0.01905550762688434,0.005983663723795872,0.013722745162993608,0.0017892298504722046,0.024979916328829288,0.007076872654525598,0.0488503772349039,0.003184535893366351,0.017600038788498452,0.008504233074821073,0.01988788639765106,0.017784471456608966,0.0660565060187852,0.0002616787271759488,0.0019857609729124997,0.016144831911519605,0.011759503425144606,0.0157601198499537,0.012778947292497131,0.007748898631740226,0.011428834174250807,0.0003565345108725594,0.011147276712755009,0.02237848585431255,0.008140896125805309,0.033972646201610404,0.02368909079561236,0.004879173499552255,0.001051589611415153,0.005222283498348938,0.005682514146473755,0.009418574907687514,0.0316753617787175,0.0,0.0012524537856879198,0.026224762750731375,0.009609100441977221,0.07638560296406825,0.022771220976244098,0.0010901613587178153,0.004866364248759372,0.024704923417585314,0.060060290418018455,0.017437360416555,0.01345986086550583,0.014472719025465177,0.02496199098661112,0.01724214347328752,0.0033498500778259745,0.005662450813648176,0.007119649279614452,0.0102898247556669,0.0030131039276372223,0.008087093641867178,0.014754731609542026,0.012232479595873508,0.01924736764531361,0.07168902818271082,0.008922942196122885,0.0005944848101946609,0.013261650404215172,0.014671163297970129,0.011961585656023392,0.002615400588619238,0.008334322290204754,0.0066724420570615115,0.009211104285426673,0.009391928451856015,0.0011964906329707235,0.04880669056272621,0.005846836667313216,0.0010921876436570087,0.02498428925866801,0.005734174772570785,0.017072540364871495,0.09392016884926256,0.009965191896093096,0.013718277702329333
0.0014077148023225977,0.0028998602464548424,0.008330181030541771,1.0,0.017812508412523426,0.002498538533314736,0.014381442905806173,0.007590016799424441,0.00927102493097055,0.01404280042523543,0.012409179684418091,0.0355944890015873,0.0023186060123021163,0.0040089975678396905,0.016220243386321012,0.01371699681798957,0.02938891505363679,0.02269970244556018,0.016314382528664097,0.011373714861372987,0.016706190306787952,0.02666676222415599,0.01037473144221575,0.0079684471345577,0.019623356019287563,0.008853694551807258,0.02403892663458187,0.005912988735080228,0.021225348667498874,0.01216967231175064,0.014982966660472536,0.010241517672644893,0.022109541007227573,0.026158422048484266,0.015354116861254971,0.008887517000393443,0.00320502577990302,0.004019999996854497,0.014180639004110396,0.0027272144696635966,0.01569752425298169,0.015057108675604416,0.014733139177603598,0.006574795731669915,0.01736902562137874,0.044063753641899704,0.006497734469461187,0.002886999213481025,0.032279307075939435,0.0046415220648836015,0.0037237605227775435,0.007401673930437432,0.030270863910996336,0.004696952990607008,0.011741822272785795,0.0,0.01768436163971149,0.020971663213493665,0.007709867687466117,0.02719778022375133,0.02022348039782217,0.025319230951940556,0.030553441456413328,0.005422052975278864,0.006068319121362795,0.013448559858320065,0.012824853561701727,0.009980751069188654,0.01810840233307502,0.014670017039512573,0.024913104834604304,0.016271105671004704,0.007820322651879456,0.007887786727473917,0.012762526619409815,0.015034965781206014,0.006770485279319288,0.027965139368615315,0.013102342534314197,0.007386885177855216,0.012389332568968923,0.0050163883625536625,0.03572458088378343,0.030954459720438695,0.010710203287024924,0.0062276212689861875,0.012074034101272167,0.011475978113768997,0.02129891335859186,0.011803170323017332,0.0035651756522396085,0.020454603325703785,0.007958110700961571,0.03993488018535394,0.0014514306609606153,0.021257543005214943,0.0237059542637615,0.02844887974067443,0.021040129996394333,0.010431954256051952
0.011572364479767332,0.015658894961327444,0.025257547684958814,0.017812508412523426,0.9999999999999998,0.002279325451574059,0.019749956720360073,0.03428401386478166,0.010344902187795005,0.03098921900256096,0.01703810286474051,0.0013507833881707366,0.00068972974318528,0.013031815480774733,0.009565663040655533,0.011883305098792277,0.0,0.011748755590341577,0.018791106001489574,0.0025805009310326476,0.019832197679122802,0.012442901618301604,0.009968211504835947,0.023219197326950384,0.0047807323133981115,0.009265600416752241,0.014194690918542405,0.014551934944416166,0.007112536569175221,0.011431577179266413,0.008091062396511497,0.007589430900695958,0.031858295641090405,0.009105024560650024,0.041211132529016405,0.00774698001255335,0.028403571227818072,0.0029674648072581826,0.020358195834989764,0.0033839461338017484,0.012513179468147095,0.006277962064967752,0.01687113079683536,0.0024449612933635616,0.0170978630248588,0.022985670466773685,0.006558575028277479,0.00963297949855056,0.007393761827517591,0.006023662819306485,0.008463331883914986,0.010087805716243554,0.0281161816730482,0.005290294334725267,0.01234659565341356,0.0,0.012811623971328626,0.01812816198657909,0.013919709632409027,0.024670125874505906,0.00813430444611039,0.032109835041345916,0.024865316904800018,0.0003674439577474412,0.007041893890238387,0.007699766378330588,0.009579849412401104,0.005255659523611385,0.005744544516492606,0.014720872610099267,0.0070637376542163005,0.007195265341937442,0.007759177085127588,0.025346497240757732,0.006535616400975407,0.012395167825975302,0.005238996551779433,0.0335191835558038,0.005861721563397752,0.009317602497585578,0.012018589837982251,0.022225689492685267,0.016745067657919596,0.006410716407236869,0.0031860288998764533,0.002318258404112854,0.0195985958527005,0.01630201891235718,0.036589199942835805,0.012330138796615278,0.0010605543477341882,0.018149357711407445,0.03199202183069423,0.00701659177252551,0.0319970058491765,0.0025383587614471676,0.02460585875523542,0.020867451408248847,0.0016056086290044363,0.010492454529294733
0.00041098321614191417,0.003450766009018874,0.005823533190565909,0.002498538533314736,0.002279325451574059,1.0000000000000013,0.0345290459767036,0.002538237611485211,0.005795922053029684,0.07945402540465422,0.025274926580063074,0.005670773969680321,0.00182415886331105,0.006149708104937497,0.4313723639742211,0.015133516134354421,0.009258552720766927,0.003892571593364507,0.01002622124102897,0.47256208203171257,0.0025072653801117904,0.0026543482715356134,0.012262569558794154,0.009232384390655584,0.29267690888509007,0.003368793966096748,0.03704480892052598,0.007777704125134196,0.0473832154952359,0.01102032406210572,0.012339466547350804,0.007612342862817078,0.021715028939093665,0.0028009180623883786,0.009203692280188,0.004162498973699595,0.0005398339003928227,0.005980205663119798,0.002111999788991709,0.030739820894273955,0.39819423619427663,0.003225353688482594,0.0,0.003894613579074192,0.010851040305823982,0.0031566348008123437,0.009546616414895171,0.023342363232265587,0.016547731791103658,0.012850409071978389,0.31973908821498276,0.003480426231772058,0.012087820239402301,0.682504942105436,0.04543029655368948,0.0,0.006188440467282522,0.002734538486773332,0.010259145608864102,0.001529998542143014,0.01027901210109147,0.009093276504308861,0.004577951702676573,0.0003606189317468299,0.006602001733262121,0.003894631383527831,0.00684455621668922,0.37129982052976246,0.017735890069654862,0.0015560801632340472,0.012001941011689611,0.5263009909766443,0.006797190788131618,0.03303438618946561,0.012289707086155992,0.0031123297131403225,0.004040551903675607,0.009144009176192347,0.0026441283470218435,0.01254174161410402,0.37879667200525163,0.6720103288653874,0.003136702670625524,0.00523831381581742,0.0031268505418660004,0.002382940032752073,0.028703799310566845,0.010408369290803314,0.003233689847863523,0.012210220258840759,0.015945994152648555,0.004739657152170471,0.021027657714233948,0.001303332078866186,0.0002444696325905405,0.00039218699047591075,0.010370664153715074,0.017921628708615727,0.013864589788310854,0.49043583360176557
0.0007952207414572842,0.020848050342531746,0.011380049335028206,0.014381442905806173,0.019749956720360073,0.0345290459767036,0.9999999999999994,0.1040644704454717,0.0006191624015786613,0.05266053376683767,0.037739802861649206,0.012929646142338156,0.005185983141150119,0.01725945987859384,0.0077890761876445065,0.006328332471414824,0.0032783159082174908,0.007651525710713974,0.023475775370073632,0.01148502019643061,0.010747399084479683,0.012700832341461186,0.027680222541177912,0.002519677564424436,0.008001561395300762,0.010855556312402963,0.03687068812614149,0.002243462416721703,0.021675196991428315,0.006454260048707193,0.03288274113365865,0.018547297760233977,0.0455522234582793,0.0056719222850509406,0.01052691800133878,0.005915072129631854,0.003728882562425449,0.005164225328005816,0.003665869056213641,0.022475347383351014,0.00459603022077058,0.009326357494225754,0.004456365419024641,0.004041312071257899,0.0007022639736830614,0.006076027763122332,0.00328872769740245,0.02481045131902741,0.02382950280506143,0.04154645526878715,0.011341997583255981,0.004768496496814947,0.0223577407782686,0.0030455281368479276,0.04625108285830728,0.0,0.00892106464982865,0.0008948959613074523,0.0038973412653543578,0.018283764252952604,0.026844732444844897,0.013495923262052477,0.010714954365819276,0.0006977697458774676,0.008420978343416017,0.027878620974448452,0.0042080574901681945,0.007589807747785878,0.06394635834615135,0.01700692934611784,0.04937307832843,0.002668193771748653,0.01942048368966751,0.012592651723676422,0.0033856411245261663,0.016665943192353302,0.009510295014814934,0.08306526437540745,0.01705702205228211,0.013037723529892138,0.005994209487102131,0.001846540517813548,0.011382173979996333,0.01847172868702451,0.00605021399577101,0.006996992094611713,0.010137558124074783,0.0064828016367534155,0.01180981794682844,0.008187570645465785,0.009323484838392156,0.00695285499648821,0.023424593192556104,0.011904819923052225,0.0063584368737958094,0.008214735823129595,0.0147539632320622,0.010817019437674876,0.013432454736679754,0.00820489268698977
0.0057636049219128935,0.034953037513783675,0.0988543781090867,0.007590016799424441,0.03428401386478166,0.002538237611485211,0.1040644704454717,0.9999999999999991,0.01846381825608649,0.006171222892953481,0.052269853403418734,0.016743415611501503,0.004678959559734123,0.027053459229915207,0.03336807489198042,0.013471388555676193,0.0,0.011755795503345667,0.013594717002806784,0.019297702900294693,0.02305574834217035,0.010768164468463529,0.008701297976852394,0.013839807629472768,0.006921535932849922,0.01039440449178247,0.017122437867601342,0.02243121806777767,0.012606985422941277,0.003478493114330091,0.031004767239587998,0.0011635510612622662,0.0005654176613382125,0.008157423385625587,0.04820234510372374,0.009142635563975831,0.029057148074182394,0.006729973829345406,0.0010951470826054519,0.013244293179673823,0.022540387296703334,0.05940034601160729,0.025657224345732952,0.012825300663867244,0.007549736793499895,0.01736869876222785,0.009990098128756385,0.006439282296509828,0.01710742081511638,0.040731791125447975,0.0204601785181979,0.0014091394614239793,0.022631943902587156,0.0016051146068594814,0.03279986356975102,0.0,0.004883842489633368,0.024632602073676207,0.011453147481759343,0.07612534093275189,0.008659575545218016,0.027227740050874805,0.014102274635284419,0.026985378364594432,0.0734740154389114,0.002571673108342389,0.021106387999915252,0.013069553714769328,0.004121602357929345,0.004870119677329301,0.016284026418797004,0.01781083564515137,0.023394532852621476,0.006236800694096569,0.000609491800936899,0.01673772906595965,0.023448659632657826,0.029737700839730808,0.01965988852779871,0.03752645896615999,0.012048109625162416,0.0015674013237510977,0.012573583015344995,0.036080731352041984,0.02573158601885333,0.0005290442192543219,0.0003336437278200771,0.026973651394811105,0.016270187452500168,0.008477386437608946,0.025498184231428314,0.0478278992905436,0.02079763846470528,0.009050547036342208,0.00030696501506453623,0.021885563795627165,0.010783801782691057,0.06786142245610526,0.0036122633965514224,0.01786996268569386
0.0004611964195058497,0.03110345084114341,0.015440244488024675,0.00927102493097055,0.010344902187795005,0.005795922053029684,0.0006191624015786613,0.01846381825608649,0.9999999999999993,0.023451667735444468,0.017406154104966827,0.015712035380226766,0.007503745872088502,0.0034408673599464422,0.06231644125880597,0.02501121911314381,0.005035050490176839,0.003259339309086076,0.009369872435257201,0.019866083790328757,0.025457454082895816,0.025259762426646213,0.026686739585810446,0.021946591979883988,0.04146599192171395,0.011932669180404972,0.1117569680827336,0.014246845057057974,0.006479930586923898,0.002825725139018782,0.010000549431185437,0.01877822055675803,0.04170392508060588,0.014781349972141916,0.00965687793822148,0.00025545317056781296,0.0019385180522497845,0.011459843676871619,0.015094077596265786,0.02262018248538183,0.06455538126993392,0.027051578656172127,0.0,0.032254205636333855,0.015209135421696,0.0125648734144503,0.013342408502851776,0.006488073559701437,0.026598725726317024,0.0015206584130889565,0.0441111412931987,0.05362999498352852,0.04050626881566187,0.021532323462344235,0.013636919780083242,0.0,0.014151660545372893,0.007095403796343068,0.030685435114933053,0.04151537426764923,0.008486521501671708,0.008491455685117019,0.008897571996310843,0.005147177482411194,0.014833063520378838,0.005059169335891131,0.0009834522311798872,0.012803484717417416,0.008297155187200936,0.03720387390164657,0.01922337893476695,0.01605603242625633,0.032530129913459924,0.02967948005787758,0.002941419655590572,0.0070786545897486616,0.0031715239829374275,0.02042456118255719,0.007684512132260289,0.014212885850709305,0.017649734390577168,0.009441841026464625,0.007475244295558995,0.0019818607233320624,0.01036241770059329,0.00809415971044056,0.00029818160208658183,0.0075809659737232525,0.019219229531374508,0.0018114318611583348,0.03566396776585041,0.009819497214536302,0.038286642316254046,0.016338075839404363,0.0008778789098994788,0.004643765094796774,0.0242298601374183,0.016561563749512016,0.00623062414364675,0.030354411068366758
0.0010326529370491217,0.011090451718549338,0.011864111523775683,0.01404280042523543,0.03098921900256096,0.07945402540465422,0.05266053376683767,0.006171222892953481,0.023451667735444468,1.0000000000000007,0.017269789612263407,0.01093161110668621,0.008319937835282922,0.0010324013699066338,0.010732022708112578,0.016399280453693068,0.0,0.016050119339301755,0.00708938983532533,0.005190723619330286,0.013627141013364244,0.007221217156696014,0.021635958789632256,0.004206810818319175,0.019913296726348582,0.009669633924615508,0.05619192667442362,0.009322520332447692,0.0568195167367958,0.010732269472434539,0.018359452973678046,0.010936824031823174,0.00707555996354709,0.017123956531269108,0.02353696768909649,0.017167479169959397,0.015111786062578857,0.003698771967546116,0.017368281091761813,0.01924685929141254,0.02886117225669262,0.005611665486591675,0.0,0.021672869450992175,0.018082594824052823,0.016250298159653898,0.010946784857666703,0.021660623097377502,0.025722859681958185,0.021929782465927732,0.05282592638042144,0.013920949081382984,0.02804491556380074,0.00721829006073226,0.019495408966128485,0.0,0.006303006262362283,0.01109233572303468,0.02384623217523591,0.006577502482217017,0.01743669383477183,0.013008915368787045,0.0119356573117203,0.0009061056130703193,0.012771821387178648,0.021383435641282113,0.011263328804799508,0.024385198427557563,0.03743180507665481,0.023300631739265287,0.004211117029686157,0.009051759246013832,0.021802097953168353,0.023998954634507,0.01923575218399229,0.004729536366422988,0.00851385298541264,0.037431092787487526,0.012546314661465984,0.053457231622361934,0.019625355905886793,0.007144651889365571,0.07632186355883101,0.018434903461445582,0.007856650269281538,0.008045799767941054,0.010267088061021758,0.009834321891223722,0.011305136090377324,0.005118193887871434,0.0129509971770079,0.009062067773689814,0.05482780003593794,0.009876947661521161,0.014568703847794233,0.009396650519703962,0.03857288249733881,0.016964728955561018,0.016216184980554844,0.01056938247634209
